fecha,abrir,max,min,CloseClose price adjusted for splits.,Adj CloseAdjusted close price adjusted for splits and dividend and/or capital gain distributions.,volumen
"May 16, 2011",85.23,86.55,83.78,84.74,82.20,"448,100"
"May 13, 2011",87.13,87.75,85.36,85.59,83.02,"376,600"
"May 12, 2011",87.08,88.13,85.72,86.88,84.28,"412,000"
"May 11, 2011",88.80,88.80,86.55,87.61,84.98,"406,600"
"May 10, 2011",89.34,89.79,88.14,88.50,85.85,"589,100"
"May 9, 2011",89.15,89.43,87.96,88.73,86.07,"459,900"
"May 6, 2011",90.72,90.72,87.46,88.71,86.05,"625,800"
"May 5, 2011",83.61,90.93,82.09,88.90,86.23,"1,555,600"
"May 4, 2011",86.62,87.98,84.50,85.77,83.20,"1,234,200"
"May 3, 2011",92.04,92.04,86.11,86.76,84.16,"751,600"
"May 2, 2011",92.48,92.53,89.86,92.20,89.44,"498,700"
"Apr 29, 2011",91.54,92.11,91.03,91.40,88.66,"324,000"
"Apr 28, 2011",90.97,92.73,90.07,91.24,88.50,"639,100"
"Apr 27, 2011",89.32,91.48,87.81,90.80,88.08,"501,700"
"Apr 26, 2011",90.49,91.19,88.95,89.81,87.12,"332,700"
"Apr 25, 2011",90.02,90.74,88.54,89.93,87.23,"541,100"
"Apr 21, 2011",89.45,90.33,87.56,89.94,87.24,"519,200"
"Apr 20, 2011",91.94,92.49,88.57,89.22,86.55,"875,600"
"Apr 19, 2011",87.51,90.72,87.51,90.55,87.84,"1,263,600"
"Apr 18, 2011",85.39,89.00,84.51,87.40,84.78,"798,400"
"Apr 15, 2011",85.48,86.26,84.51,86.16,83.58,"524,300"
"Apr 14, 2011",84.53,86.55,84.10,85.23,82.67,"640,400"
"Apr 13, 2011",83.18,86.64,83.15,85.34,82.78,"1,125,200"
"Apr 12, 2011",84.98,85.50,82.31,82.72,80.24,"536,300"
"Apr 11, 2011",85.53,86.45,84.53,85.50,82.94,"365,000"
"Apr 8, 2011",85.29,86.80,84.71,85.39,82.83,"455,100"
"Apr 7, 2011",84.23,85.24,83.08,84.57,82.03,"464,100"
"Apr 6, 2011",86.80,86.94,81.30,83.73,81.22,"842,000"
"Apr 5, 2011",84.37,86.08,83.40,85.60,83.03,"1,022,000"
"Apr 4, 2011",83.92,87.38,83.64,85.34,82.78,"1,485,000"
"Apr 1, 2011",81.79,84.30,80.73,82.95,80.46,"892,600"
"Mar 31, 2011",80.91,82.03,79.41,81.63,79.18,"798,000"
"Mar 30, 2011",79.00,80.99,77.97,80.65,78.23,"983,400"
"Mar 29, 2011",76.00,79.98,75.16,78.64,76.28,"1,835,000"
"Mar 28, 2011",74.00,76.47,73.53,76.02,73.66,"812,900"
"Mar 25, 2011",73.00,74.23,72.80,73.80,71.51,"594,600"
"Mar 24, 2011",68.52,73.38,67.93,72.98,70.72,"1,025,200"
"Mar 23, 2011",67.20,68.32,66.58,68.01,65.90,"198,100"
"Mar 22, 2011",66.39,67.97,65.68,67.27,65.18,"443,600"
"Mar 21, 2011",65.49,66.80,64.25,66.42,64.36,"397,300"
"Mar 18, 2011",67.44,67.44,64.90,64.97,62.96,"501,400"
"Mar 17, 2011",66.75,66.88,65.78,66.30,64.24,"302,600"
"Mar 16, 2011",67.21,67.91,64.98,65.99,63.94,"521,100"
"Mar 15, 2011",65.66,67.99,65.07,67.39,65.30,"409,900"
"Mar 14, 2011",67.40,68.04,66.84,67.57,65.48,"341,700"
"Mar 11, 2011",67.60,68.32,67.12,67.76,65.66,"354,600"
"Mar 10, 2011",68.93,69.31,67.26,68.28,66.16,"483,800"
"Mar 9, 2011",69.50,70.44,68.71,69.53,67.37,"583,000"
"Mar 8, 2011",67.04,70.28,67.04,69.51,67.36,"557,900"
"Mar 7, 2011",67.00,69.12,66.74,68.55,66.42,"970,200"
"Mar 4, 2011",66.20,67.31,65.46,67.01,64.93,"600,000"
"Mar 3, 2011",65.90,66.70,65.41,66.39,64.33,"728,700"
"Mar 2, 2011",65.01,66.88,64.57,65.37,63.34,"989,000"
"Mar 1, 2011",67.00,67.47,64.53,65.47,63.44,"1,140,000"
"Feb 28, 2011",66.16,67.34,64.50,65.78,63.74,"1,036,500"
"Feb 25, 2011",67.98,69.00,66.08,66.25,64.20,"770,800"
"Feb 24, 2011",68.48,68.48,65.90,67.10,65.02,"1,193,100"
"Feb 23, 2011",68.80,68.85,65.45,67.05,64.97,"1,167,600"
"Feb 22, 2011",71.84,71.85,68.56,68.85,66.72,"637,500"
"Feb 18, 2011",74.15,74.49,72.39,72.80,70.54,"391,900"
"Feb 17, 2011",72.50,75.14,72.10,73.98,71.69,"333,100"
"Feb 16, 2011",72.29,73.01,71.87,72.85,70.59,"189,400"
"Feb 15, 2011",72.35,72.93,71.03,72.08,69.85,"257,800"
"Feb 14, 2011",72.36,73.77,71.85,72.73,70.48,"265,600"
"Feb 11, 2011",70.25,72.80,70.25,72.11,69.87,"409,600"
"Feb 10, 2011",68.17,70.60,67.63,70.42,68.24,"367,000"
"Feb 9, 2011",68.60,69.76,68.46,68.78,66.65,"236,700"
"Feb 8, 2011",69.81,69.81,68.55,69.10,66.96,"267,700"
"Feb 7, 2011",69.45,70.25,69.09,69.96,67.79,"305,200"
"Feb 4, 2011",68.85,69.65,67.60,69.52,67.36,"238,400"
"Feb 3, 2011",69.54,69.88,68.18,68.64,66.51,"204,800"
"Feb 2, 2011",68.59,70.54,68.12,69.68,67.52,"359,700"
"Feb 1, 2011",68.62,69.98,68.00,68.76,66.63,"427,900"
"Jan 31, 2011",68.70,68.70,67.05,67.78,65.68,"560,200"
"Jan 28, 2011",69.52,70.79,67.09,67.14,65.06,"851,600"
"Jan 27, 2011",70.50,70.89,69.96,70.13,67.96,"441,300"
"Jan 26, 2011",69.49,70.30,68.51,69.92,67.75,"575,700"
"Jan 25, 2011",71.13,71.27,68.74,69.47,67.32,"459,600"
"Jan 24, 2011",70.89,71.66,70.04,71.34,69.13,"333,700"
"Jan 21, 2011",71.41,72.20,70.35,70.97,68.77,"480,300"
"Jan 20, 2011",72.58,72.58,69.16,70.94,68.74,"940,100"
"Jan 19, 2011",75.51,75.53,72.57,73.15,70.88,"917,000"
"Jan 18, 2011",75.25,79.37,75.20,75.22,72.89,"1,430,600"
"Jan 14, 2011",73.53,75.57,72.14,75.20,72.87,"461,800"
"Jan 13, 2011",73.11,73.99,72.57,73.35,71.08,"316,000"
"Jan 12, 2011",74.89,74.89,72.89,73.29,71.02,"334,500"
"Jan 11, 2011",75.00,75.95,74.00,74.20,71.90,"179,900"
"Jan 10, 2011",75.93,75.95,73.69,74.32,72.02,"336,900"
"Jan 7, 2011",74.76,75.32,72.16,73.85,71.56,"609,200"
"Jan 6, 2011",71.93,75.88,71.86,74.54,72.23,"1,072,300"
"Jan 5, 2011",70.53,72.29,69.61,72.11,69.87,"480,200"
"Jan 4, 2011",70.44,71.33,68.98,70.64,68.45,"732,800"
"Jan 3, 2011",69.43,70.55,68.75,70.11,67.94,"973,300"
"Dec 31, 2010",70.32,70.60,64.87,66.64,64.57,"1,555,200"
"Dec 30, 2010",69.21,70.90,69.21,70.18,68.00,"311,300"
"Dec 29, 2010",69.21,70.54,68.78,69.82,67.66,"408,700"
"Dec 28, 2010",69.88,70.40,68.52,68.93,66.79,"499,300"
"Dec 27, 2010",69.81,69.81,68.41,69.59,67.43,"547,600"
"Dec 23, 2010",69.27,69.96,69.01,69.86,67.69,"365,400"
"Dec 22, 2010",68.76,69.53,66.70,69.25,67.10,"578,600"
"Dec 21, 2010",68.35,69.28,67.78,68.99,66.85,"549,800"
"Dec 20, 2010",70.25,70.73,67.76,68.00,65.89,"868,600"
"Dec 17, 2010",69.35,70.18,68.55,70.05,67.88,"497,700"
"Dec 16, 2010",69.78,70.01,68.30,68.96,66.82,"594,000"
"Dec 15, 2010",70.50,72.79,69.65,69.68,67.52,"777,400"
"Dec 14, 2010",73.05,73.88,70.61,70.84,68.64,"1,237,900"
"Dec 13, 2010",68.00,72.73,66.14,72.48,70.23,"2,825,300"
"Dec 10, 2010",68.86,68.86,67.65,68.11,66.00,"444,300"
"Dec 9, 2010",68.76,69.32,66.88,67.45,65.36,"495,700"
"Dec 8, 2010",68.80,69.62,67.85,68.43,66.31,"313,300"
"Dec 7, 2010",70.49,70.78,68.74,68.80,66.67,"360,200"
"Dec 6, 2010",69.02,70.49,68.92,69.80,67.64,"406,300"
"Dec 3, 2010",68.35,69.97,67.70,69.36,67.21,"688,200"
"Dec 2, 2010",67.00,70.32,67.00,68.67,66.54,"1,233,600"
"Dec 1, 2010",64.79,66.82,64.44,66.68,64.61,"832,800"
"Nov 30, 2010",65.00,65.00,63.34,63.62,61.65,"578,700"
"Nov 29, 2010",65.82,66.63,64.84,65.69,63.65,"793,900"
"Nov 26, 2010",64.08,66.00,64.00,65.99,63.94,"297,600"
"Nov 24, 2010",64.48,64.91,64.23,64.79,62.78,"461,300"
"Nov 23, 2010",64.42,64.44,63.08,63.96,61.98,"580,500"
"Nov 22, 2010",63.08,64.97,63.02,64.87,62.86,"674,800"
"Nov 19, 2010",62.23,63.64,61.83,63.02,61.07,"667,600"
"Nov 18, 2010",62.43,62.87,62.00,62.12,60.19,"647,400"
"Nov 17, 2010",60.67,62.00,60.46,61.17,59.27,"807,000"
"Nov 16, 2010",60.93,61.21,60.01,60.56,58.68,"1,524,800"
"Nov 15, 2010",58.58,60.45,58.30,59.85,57.99,"1,201,800"
"Nov 12, 2010",57.56,60.27,57.53,58.33,56.52,"831,500"
"Nov 11, 2010",57.92,59.33,56.60,58.00,56.20,"1,485,500"
"Nov 10, 2010",61.13,62.21,58.50,58.66,56.84,"2,420,000"
"Nov 9, 2010",65.46,65.46,61.01,61.18,59.28,"1,526,900"
"Nov 8, 2010",60.53,65.37,60.50,65.12,63.10,"1,151,100"
"Nov 5, 2010",61.91,61.98,59.78,61.24,59.34,"1,960,500"
"Nov 4, 2010",62.76,64.75,60.91,61.68,59.77,"2,897,400"
"Nov 3, 2010",63.05,65.15,62.67,64.66,62.66,"1,075,400"
"Nov 2, 2010",64.26,64.47,62.59,63.46,61.49,"781,700"
"Nov 1, 2010",66.27,66.85,64.01,64.38,62.38,"621,300"
"Oct 29, 2010",66.07,66.96,65.84,66.14,64.09,"464,100"
"Oct 28, 2010",67.00,67.12,64.80,66.01,63.96,"697,700"
"Oct 27, 2010",64.08,66.99,63.91,66.55,64.49,"1,142,400"
"Oct 26, 2010",64.99,64.99,63.37,64.17,62.18,"521,700"
"Oct 25, 2010",62.82,65.62,62.70,65.00,62.98,"1,125,400"
"Oct 22, 2010",61.01,63.22,61.01,63.02,61.07,"729,400"
"Oct 21, 2010",61.30,62.11,60.75,61.38,59.48,"656,200"
"Oct 20, 2010",60.81,62.40,60.45,61.99,60.07,"614,600"
"Oct 19, 2010",61.76,62.16,60.25,60.65,58.77,"1,548,700"
"Oct 18, 2010",65.21,65.48,62.43,62.94,60.99,"885,400"
"Oct 15, 2010",65.32,66.15,64.11,65.26,63.24,"848,800"
"Oct 14, 2010",64.41,65.01,63.54,64.56,62.56,"783,300"
"Oct 13, 2010",65.07,65.21,64.05,64.91,62.90,"813,500"
"Oct 12, 2010",62.34,65.39,60.20,64.77,62.76,"2,490,200"
"Oct 11, 2010",65.41,66.00,64.50,64.77,62.76,"454,300"
"Oct 8, 2010",64.98,66.64,63.67,65.40,63.37,"809,000"
"Oct 7, 2010",64.32,65.39,63.00,64.45,62.45,"914,500"
"Oct 6, 2010",68.89,68.89,63.65,64.32,62.33,"1,489,500"
"Oct 5, 2010",67.16,69.21,67.02,68.10,65.99,"1,268,900"
"Oct 4, 2010",71.35,71.52,65.65,66.79,64.72,"2,275,800"
"Oct 1, 2010",73.03,73.53,71.25,71.35,69.14,"792,800"
"Sep 30, 2010",76.08,76.25,71.39,72.18,69.94,"1,087,600"
"Sep 29, 2010",74.93,75.50,74.28,75.14,72.81,"455,000"
"Sep 28, 2010",76.81,76.81,72.59,74.90,72.58,"1,127,800"
"Sep 27, 2010",72.75,76.75,72.12,74.98,72.66,"1,417,400"
"Sep 24, 2010",72.05,73.00,71.36,71.90,69.67,"464,200"
"Sep 23, 2010",71.18,71.97,70.50,70.93,68.73,"458,000"
"Sep 22, 2010",72.15,72.33,70.52,71.75,69.53,"439,800"
"Sep 21, 2010",72.60,73.80,71.42,72.18,69.94,"620,300"
"Sep 20, 2010",71.00,73.26,71.00,72.73,70.48,"779,900"
"Sep 17, 2010",71.56,72.86,70.65,72.48,70.23,"821,900"
"Sep 16, 2010",74.62,74.62,73.72,73.74,71.45,"388,300"
"Sep 15, 2010",73.27,74.77,73.17,74.35,72.04,"361,600"
"Sep 14, 2010",74.45,74.45,73.13,73.77,71.48,"633,800"
"Sep 13, 2010",73.01,74.78,72.00,74.58,72.27,"816,500"
"Sep 10, 2010",71.56,72.68,69.87,72.51,70.26,"580,000"
"Sep 9, 2010",72.76,73.00,70.50,71.26,69.05,"325,500"
"Sep 8, 2010",70.71,72.32,70.54,71.41,69.20,"325,500"
"Sep 7, 2010",70.25,71.34,69.03,70.24,68.06,"492,300"
"Sep 3, 2010",71.45,72.87,70.01,70.37,68.19,"752,700"
"Sep 2, 2010",68.40,71.10,68.00,69.89,67.72,"833,000"
"Sep 1, 2010",67.03,69.09,66.65,68.40,66.28,"600,200"
"Aug 31, 2010",64.14,66.04,62.84,65.94,63.90,"575,800"
"Aug 30, 2010",66.40,66.65,64.60,64.74,62.73,"275,200"
"Aug 27, 2010",65.28,66.54,63.86,66.38,64.32,"590,200"
"Aug 26, 2010",64.40,65.77,64.07,64.31,62.32,"884,800"
"Aug 25, 2010",65.00,65.63,62.20,63.59,61.62,"1,829,200"
"Aug 24, 2010",66.00,67.64,65.61,65.92,63.88,"674,500"
"Aug 23, 2010",70.33,70.95,67.75,68.09,65.98,"688,200"
"Aug 20, 2010",67.80,69.81,67.11,69.66,67.50,"668,500"
"Aug 19, 2010",69.01,69.42,67.64,67.70,65.60,"782,400"
"Aug 18, 2010",69.83,70.25,68.65,69.89,67.72,"680,000"
"Aug 17, 2010",68.19,70.32,67.85,69.23,67.08,"1,713,000"
"Aug 16, 2010",64.91,67.94,64.53,67.00,64.92,"550,000"
"Aug 13, 2010",66.66,67.01,65.36,65.53,63.50,"361,700"
"Aug 12, 2010",64.20,67.40,64.17,66.42,64.36,"683,200"
"Aug 11, 2010",65.24,66.26,63.61,65.62,63.59,"941,200"
"Aug 10, 2010",67.17,68.67,65.56,67.81,65.71,"857,000"
"Aug 9, 2010",67.76,68.48,67.25,67.84,65.74,"1,399,900"
"Aug 6, 2010",64.39,67.20,63.14,65.83,63.79,"2,231,000"
"Aug 5, 2010",59.00,64.60,58.25,63.97,61.99,"2,430,500"
"Aug 4, 2010",62.98,63.49,61.58,62.68,60.74,"883,500"
"Aug 3, 2010",61.39,62.57,60.14,62.26,60.33,"1,033,800"
"Aug 2, 2010",62.28,62.28,59.80,60.34,58.47,"937,700"
"Jul 30, 2010",59.48,61.26,58.35,60.50,58.62,"1,169,500"
"Jul 29, 2010",62.62,63.66,60.49,60.60,58.72,"705,800"
"Jul 28, 2010",63.74,64.00,62.00,62.41,60.48,"508,100"
"Jul 27, 2010",65.46,65.84,63.75,64.00,62.02,"948,500"
"Jul 26, 2010",62.77,65.99,62.65,65.15,63.13,"1,418,700"
"Jul 23, 2010",59.78,61.55,59.64,61.47,59.56,"789,100"
"Jul 22, 2010",59.70,60.25,58.60,60.05,58.19,"588,400"
"Jul 21, 2010",60.30,60.70,58.54,58.90,57.07,"447,400"
"Jul 20, 2010",58.82,60.19,57.89,60.00,58.14,"720,500"
"Jul 19, 2010",57.79,60.02,57.62,59.90,58.04,"843,400"
"Jul 16, 2010",60.11,60.85,57.59,58.10,56.30,"1,172,100"
"Jul 15, 2010",61.39,62.46,60.40,62.28,60.35,"676,600"
"Jul 14, 2010",60.45,61.03,59.83,61.00,59.11,"749,600"
"Jul 13, 2010",60.00,61.00,59.57,60.56,58.68,"792,100"
"Jul 12, 2010",59.37,59.64,58.05,58.85,57.03,"930,600"
"Jul 9, 2010",58.28,59.40,57.38,59.12,57.29,"701,900"
"Jul 8, 2010",56.32,58.27,56.27,57.79,56.00,"1,356,200"
"Jul 7, 2010",53.52,55.53,53.32,55.47,53.75,"626,600"
"Jul 6, 2010",55.06,55.08,52.47,53.22,51.57,"707,500"
"Jul 2, 2010",52.84,53.13,51.18,52.13,50.51,"575,700"
"Jul 1, 2010",52.40,52.96,49.55,52.60,50.97,"1,029,200"
"Jun 30, 2010",54.21,55.20,52.40,52.55,50.92,"1,580,600"
"Jun 29, 2010",55.52,56.01,53.63,54.12,52.44,"977,600"
"Jun 28, 2010",58.69,59.20,56.49,57.22,55.45,"829,600"
"Jun 25, 2010",56.89,59.00,56.02,58.15,56.35,"4,723,800"
"Jun 24, 2010",57.50,57.60,56.26,56.85,55.09,"798,600"
"Jun 23, 2010",57.12,58.41,55.10,57.59,55.80,"1,218,100"
"Jun 22, 2010",60.93,62.00,57.05,57.52,55.74,"1,505,400"
"Jun 21, 2010",60.74,62.09,59.82,60.63,58.75,"1,036,400"
"Jun 18, 2010",60.99,60.99,58.47,59.23,57.39,"986,300"
"Jun 17, 2010",61.43,61.70,59.69,60.75,58.87,"880,200"
"Jun 16, 2010",59.77,62.14,59.27,60.60,58.72,"789,800"
"Jun 15, 2010",58.82,60.97,58.49,60.23,58.36,"1,125,300"
"Jun 14, 2010",58.01,59.49,57.27,57.84,56.05,"1,018,900"
"Jun 11, 2010",56.80,58.81,56.55,57.80,56.01,"1,365,000"
"Jun 10, 2010",54.65,57.35,54.36,57.30,55.52,"1,217,600"
"Jun 9, 2010",52.40,54.83,51.93,53.16,51.51,"752,000"
"Jun 8, 2010",51.15,52.55,50.00,51.65,50.05,"560,300"
"Jun 7, 2010",53.33,54.00,50.52,51.02,49.44,"790,900"
"Jun 4, 2010",54.59,55.94,53.46,54.05,52.37,"813,200"
"Jun 3, 2010",54.39,56.16,54.03,55.90,54.17,"888,000"
"Jun 2, 2010",51.10,53.30,50.63,53.30,51.65,"407,700"
"Jun 1, 2010",51.84,52.39,50.53,50.99,49.41,"768,900"
"May 28, 2010",51.15,52.54,51.00,51.87,50.26,"583,600"
"May 27, 2010",50.98,52.25,50.30,51.46,49.86,"604,300"
"May 26, 2010",48.19,50.45,48.00,49.36,47.83,"852,400"
"May 25, 2010",45.02,47.70,44.60,47.46,45.99,"565,600"
"May 24, 2010",47.94,48.99,46.93,46.93,45.48,"617,300"
"May 21, 2010",45.26,49.00,44.73,48.36,46.86,"905,900"
"May 20, 2010",47.42,48.02,44.82,46.33,44.89,"1,319,900"
"May 19, 2010",49.10,50.60,47.31,49.08,47.56,"769,800"
"May 18, 2010",50.73,51.51,48.97,49.35,47.82,"781,900"
"May 17, 2010",51.50,52.00,49.16,49.91,48.36,"652,300"
"May 14, 2010",52.41,52.64,50.57,51.28,49.69,"562,800"
"May 13, 2010",53.07,55.70,52.57,53.05,51.41,"1,242,800"
"May 12, 2010",51.33,53.74,51.02,53.08,51.43,"601,800"
"May 11, 2010",49.67,51.90,48.79,51.03,49.45,"598,800"
"May 10, 2010",48.79,49.95,48.79,49.95,48.40,"855,300"
"May 7, 2010",47.88,49.00,44.49,46.01,44.58,"1,290,600"
"May 6, 2010",47.50,48.13,41.00,44.79,43.40,"1,252,000"
"May 5, 2010",48.27,48.56,46.07,47.37,45.90,"803,000"
"May 4, 2010",50.84,51.29,48.86,49.44,47.91,"601,100"
"May 3, 2010",50.73,51.40,50.25,51.02,49.44,"589,600"
"Apr 30, 2010",51.72,52.12,50.42,50.42,48.86,"385,800"
"Apr 29, 2010",51.16,52.00,51.08,51.56,49.96,"491,900"
"Apr 28, 2010",51.66,52.25,49.88,50.73,49.16,"513,000"
"Apr 27, 2010",53.58,53.61,51.26,51.45,49.85,"440,900"
"Apr 26, 2010",53.81,54.88,53.59,53.67,52.01,"381,200"
"Apr 23, 2010",52.04,53.76,52.04,53.72,52.05,"616,700"
"Apr 22, 2010",50.76,51.97,49.68,51.87,50.26,"647,900"
"Apr 21, 2010",51.53,52.35,50.12,51.18,49.59,"675,000"
"Apr 20, 2010",49.64,50.54,49.39,50.14,48.59,"344,100"
"Apr 19, 2010",50.77,51.29,48.98,49.25,47.72,"728,000"
"Apr 16, 2010",51.53,51.80,50.30,50.81,49.23,"696,100"
"Apr 15, 2010",51.64,52.13,51.48,51.81,50.20,"547,500"
"Apr 14, 2010",51.49,52.08,51.07,51.59,49.99,"636,100"
"Apr 13, 2010",51.73,51.87,50.75,51.00,49.42,"803,800"
"Apr 12, 2010",49.00,51.75,48.74,51.47,49.87,"2,266,200"
"Apr 9, 2010",47.83,48.99,47.32,48.91,47.39,"529,300"
"Apr 8, 2010",47.30,48.40,46.30,47.94,46.45,"538,200"
"Apr 7, 2010",49.66,49.78,47.67,48.08,46.59,"375,500"
"Apr 6, 2010",49.19,50.40,48.56,49.97,48.42,"269,100"
"Apr 5, 2010",49.74,50.00,48.74,49.38,47.85,"358,000"
"Apr 1, 2010",48.64,50.00,48.46,49.30,47.77,"554,100"
"Mar 31, 2010",47.87,48.75,47.50,48.21,46.72,"319,200"
"Mar 30, 2010",48.10,48.67,47.67,47.93,46.44,"227,700"
"Mar 29, 2010",46.97,48.45,46.96,47.89,46.41,"389,600"
"Mar 26, 2010",46.52,47.00,45.84,46.75,45.30,"428,600"
"Mar 25, 2010",47.28,47.85,46.46,46.51,45.07,"381,800"
"Mar 24, 2010",47.00,48.13,46.66,46.72,45.27,"229,800"
"Mar 23, 2010",46.86,47.30,46.51,47.10,45.64,"227,900"
"Mar 22, 2010",46.01,46.99,44.66,46.87,45.42,"443,700"
"Mar 19, 2010",46.26,47.64,46.15,46.26,44.83,"405,700"
"Mar 18, 2010",47.52,47.68,46.80,47.25,45.79,"181,700"
"Mar 17, 2010",46.37,48.02,46.25,47.33,45.86,"315,900"
"Mar 16, 2010",46.52,46.94,45.60,46.33,44.89,"549,100"
"Mar 15, 2010",48.50,48.50,46.04,46.47,45.03,"677,000"
"Mar 12, 2010",47.65,48.81,47.29,48.65,47.14,"632,800"
"Mar 11, 2010",46.60,47.27,45.62,47.23,45.77,"541,000"
"Mar 10, 2010",46.69,47.50,46.63,46.72,45.27,"444,700"
"Mar 9, 2010",45.41,46.75,45.02,46.44,45.00,"630,700"
"Mar 8, 2010",44.86,45.85,44.50,45.44,44.03,"414,800"
"Mar 5, 2010",43.75,44.84,43.52,44.65,43.27,"557,900"
"Mar 4, 2010",43.06,43.43,42.35,43.39,42.04,"403,200"
"Mar 3, 2010",42.42,43.79,42.40,43.06,41.73,"480,300"
"Mar 2, 2010",42.85,43.56,42.16,42.45,41.13,"646,800"
"Mar 1, 2010",41.55,42.87,41.29,42.74,41.41,"582,400"
"Feb 26, 2010",40.10,41.57,39.70,41.14,39.86,"554,700"
"Feb 25, 2010",38.90,40.13,38.50,40.04,38.80,"572,800"
"Feb 24, 2010",38.32,39.76,38.01,39.70,38.47,"941,800"
"Feb 23, 2010",36.90,39.08,36.75,38.05,36.87,"2,687,500"
"Feb 22, 2010",42.14,42.40,40.75,40.93,39.66,"1,319,300"
"Feb 19, 2010",41.59,42.16,40.76,41.74,40.45,"689,600"
"Feb 18, 2010",40.18,41.67,39.75,41.59,40.30,"622,300"
"Feb 17, 2010",39.91,40.30,39.19,40.22,38.97,"731,200"
"Feb 16, 2010",39.11,39.65,38.82,39.65,38.42,"515,800"
"Feb 12, 2010",37.58,38.68,37.20,38.68,37.48,"538,600"
"Feb 11, 2010",36.44,38.13,36.27,38.04,36.86,"643,100"
"Feb 10, 2010",36.81,37.25,36.03,36.39,35.26,"366,900"
"Feb 9, 2010",36.84,37.57,36.12,36.92,35.78,"601,800"
"Feb 8, 2010",36.50,37.61,36.09,36.37,35.24,"548,100"
"Feb 5, 2010",36.68,37.47,35.50,36.42,35.29,"1,089,000"
"Feb 4, 2010",40.27,40.27,36.44,36.44,35.31,"1,618,600"
"Feb 3, 2010",39.21,40.71,38.80,40.66,39.40,"1,273,800"
"Feb 2, 2010",38.63,39.46,37.81,39.35,38.13,"661,300"
"Feb 1, 2010",38.51,38.94,37.86,38.49,37.30,"692,700"
"Jan 29, 2010",38.69,39.50,37.59,38.03,36.85,"658,400"
"Jan 28, 2010",39.88,40.29,37.73,38.35,37.16,"679,200"
"Jan 27, 2010",38.56,39.79,38.24,39.63,38.40,"710,100"
"Jan 26, 2010",39.42,39.88,38.38,38.70,37.50,"819,400"
"Jan 25, 2010",41.20,41.71,39.06,39.68,38.45,"691,900"
"Jan 22, 2010",41.30,41.84,39.90,40.86,39.59,"774,800"
"Jan 21, 2010",42.31,43.47,41.02,41.37,40.09,"892,100"
"Jan 20, 2010",43.29,43.29,41.55,42.04,40.74,"702,200"
"Jan 19, 2010",42.06,43.69,42.06,43.41,42.06,"881,700"
"Jan 15, 2010",43.17,43.17,41.51,42.15,40.84,"1,724,700"
"Jan 14, 2010",44.99,44.99,43.11,43.22,41.88,"1,222,000"
"Jan 13, 2010",45.00,45.70,44.25,45.23,43.83,"852,600"
"Jan 12, 2010",43.99,46.70,43.05,45.00,43.60,"1,759,900"
"Jan 11, 2010",50.00,50.00,44.87,45.65,44.23,"3,392,900"
"Jan 8, 2010",50.00,51.00,49.99,50.51,48.94,"345,500"
"Jan 7, 2010",51.11,51.62,49.28,50.26,48.70,"479,800"
"Jan 6, 2010",51.88,52.40,51.02,51.27,49.68,"402,100"
"Jan 5, 2010",50.55,52.04,49.90,51.88,50.27,"516,800"
"Jan 4, 2010",50.90,50.90,48.73,50.59,49.02,"978,400"
"Dec 31, 2009",52.07,52.66,51.62,51.87,50.26,"317,300"
"Dec 30, 2009",52.42,52.69,51.04,52.04,50.43,"493,200"
"Dec 29, 2009",54.09,54.90,52.05,52.40,50.78,"570,400"
"Dec 28, 2009",54.76,55.75,53.79,54.09,52.41,"364,700"
"Dec 24, 2009",54.26,55.05,54.12,54.28,52.60,"167,600"
"Dec 23, 2009",53.17,54.30,53.01,54.18,52.50,"418,200"
"Dec 22, 2009",52.05,53.21,52.00,52.76,51.12,"785,700"
"Dec 21, 2009",49.49,51.84,49.29,51.80,50.19,"801,000"
"Dec 18, 2009",49.54,49.54,48.08,49.07,47.55,"499,100"
"Dec 17, 2009",48.64,49.31,48.08,48.94,47.42,"486,200"
"Dec 16, 2009",48.30,49.72,48.10,48.88,47.36,"668,600"
"Dec 15, 2009",49.00,51.09,48.57,48.58,47.07,"871,200"
"Dec 14, 2009",48.87,49.86,48.02,49.48,47.95,"620,800"
"Dec 11, 2009",48.94,49.62,48.05,48.50,47.00,"607,800"
"Dec 10, 2009",49.36,51.31,48.50,48.85,47.34,"894,100"
"Dec 9, 2009",48.61,49.54,47.72,49.30,47.77,"827,500"
"Dec 8, 2009",49.01,49.86,46.65,49.64,48.10,"1,182,500"
"Dec 7, 2009",50.00,50.44,48.80,49.57,48.03,"1,305,300"
"Dec 4, 2009",53.28,54.71,49.24,51.69,50.09,"1,569,300"
"Dec 3, 2009",54.48,55.62,52.10,52.55,50.92,"1,135,100"
"Dec 2, 2009",52.29,54.46,52.15,54.45,52.76,"1,126,100"
"Dec 1, 2009",50.25,52.31,49.60,52.13,50.51,"1,073,900"
"Nov 30, 2009",49.43,50.80,48.63,49.35,47.82,"1,828,500"
"Nov 27, 2009",47.26,49.07,46.54,48.59,47.08,"427,200"
"Nov 25, 2009",48.36,49.58,47.78,49.38,47.85,"761,900"
"Nov 24, 2009",48.75,48.85,47.51,48.13,46.64,"426,400"
"Nov 23, 2009",45.75,49.45,45.75,48.51,47.01,"1,297,000"
"Nov 20, 2009",45.55,45.91,44.74,45.30,43.90,"595,700"
